t,u,y
2.44000000,1.49205637,199.28572083
2.46000000,1.49205637,199.28572083
2.48000000,1.49205637,199.28572083
2.50000000,1.49205637,205.71429443
2.52000000,1.49205637,199.28572083
2.54000000,1.49205637,199.28572083
2.56000000,1.49205637,199.28572083
2.58000000,1.49205637,199.28572083
2.60000000,1.49205637,205.71429443
2.62000000,1.49205637,199.28572083
2.64000000,1.49205637,199.28572083
2.66000000,1.49205637,199.28572083
2.68000000,1.49205637,199.28572083
2.70000000,1.49205637,205.71429443
2.72000000,1.49205637,192.85716248
2.74000000,1.49205637,205.71429443
2.76000000,1.49205637,199.28572083
2.78000000,1.49205637,199.28572083
2.80000000,1.49205637,205.71429443
2.82000000,1.49205637,192.85716248
2.84000000,1.49205637,205.71429443
2.86000000,1.49205637,199.28572083
2.88000000,1.49205637,199.28572083
2.90000000,1.49205637,199.28572083
2.92000000,1.49205637,199.28572083
2.94000000,1.49205637,199.28572083
2.96000000,1.49205637,199.28572083
2.98000000,1.49205637,205.71429443
3.00000000,2.80596685,192.85716248
3.02000000,2.80596685,244.28573608
3.04000000,2.80596685,315.00003052
3.06000000,2.80596685,353.57144165
3.08000000,2.80596685,372.85717773
3.10000000,2.80596685,385.71432495
3.12000000,2.80596685,398.57144165
3.14000000,2.80596685,398.57144165
3.16000000,2.80596685,405.00003052
3.18000000,2.80596685,405.00003052
3.20000000,2.80596685,405.00003052
3.22000000,2.80596685,405.00003052
3.24000000,2.80596685,411.42858887
3.26000000,2.80596685,405.00003052
3.28000000,2.80596685,405.00003052
3.30000000,2.80596685,411.42858887
3.32000000,2.80596685,411.42858887
3.34000000,2.80596685,405.00003052
3.36000000,2.80596685,411.42858887
3.38000000,2.80596685,405.00003052
3.40000000,2.80596685,411.42858887
3.42000000,2.80596685,411.42858887
3.44000000,2.80596685,405.00003052
3.46000000,2.80596685,405.00003052
3.48000000,2.80596685,411.42858887
3.50000000,2.80596685,411.42858887
3.52000000,2.80596685,411.42858887
3.54000000,2.80596685,405.00003052
3.56000000,2.80596685,405.00003052
3.58000000,2.80596685,411.42858887
3.60000000,2.80596685,411.42858887
3.62000000,2.80596685,411.42858887
3.64000000,2.80596685,405.00003052
3.66000000,2.80596685,411.42858887
3.68000000,2.80596685,405.00003052
3.70000000,2.80596685,411.42858887
3.72000000,2.80596685,411.42858887
3.74000000,2.80596685,411.42858887
3.76000000,2.80596685,405.00003052
3.78000000,2.80596685,411.42858887
3.80000000,2.80596685,411.42858887
3.82000000,2.80596685,405.00003052
3.84000000,2.80596685,411.42858887
3.86000000,2.80596685,411.42858887
3.88000000,2.80596685,411.42858887
3.90000000,2.80596685,405.00003052
3.92000000,2.80596685,411.42858887
3.94000000,2.80596685,411.42858887
3.96000000,2.80596685,405.00003052
3.98000000,2.80596685,411.42858887
4.00000000,2.80596685,411.42858887
4.02000000,2.80596685,411.42858887
4.04000000,2.80596685,405.00003052
4.06000000,2.80596685,411.42858887
4.08000000,2.80596685,411.42858887
4.10000000,2.80596685,405.00003052
4.12000000,2.80596685,411.42858887
4.14000000,2.80596685,411.42858887
4.16000000,2.80596685,411.42858887
4.18000000,2.80596685,411.42858887
4.20000000,2.80596685,405.00003052
4.22000000,2.80596685,411.42858887
4.24000000,2.80596685,411.42858887
4.26000000,2.80596685,405.00003052
4.28000000,2.80596685,411.42858887
4.30000000,2.80596685,411.42858887
4.32000000,2.80596685,411.42858887
4.34000000,2.80596685,411.42858887
4.36000000,2.80596685,411.42858887
4.38000000,2.80596685,405.00003052
4.40000000,2.80596685,411.42858887
4.42000000,2.80596685,411.42858887
4.44000000,2.80596685,405.00003052
4.46000000,2.80596685,411.42858887
4.48000000,2.80596685,411.42858887
4.50000000,2.80596685,411.42858887
4.52000000,2.80596685,411.42858887
4.54000000,2.80596685,405.00003052
4.56000000,2.80596685,411.42858887
4.58000000,2.80596685,411.42858887
4.60000000,2.80596685,405.00003052
4.62000000,2.80596685,411.42858887
4.64000000,2.80596685,411.42858887
4.66000000,2.80596685,411.42858887
4.68000000,2.80596685,411.42858887
4.70000000,2.80596685,405.00003052
4.72000000,2.80596685,411.42858887
4.74000000,2.80596685,411.42858887
4.76000000,2.80596685,405.00003052
4.78000000,2.80596685,411.42858887
4.80000000,2.80596685,411.42858887
4.82000000,2.80596685,405.00003052
4.84000000,2.80596685,411.42858887
4.86000000,2.80596685,405.00003052
4.88000000,2.80596685,411.42858887
4.90000000,2.80596685,411.42858887
4.92000000,2.80596685,405.00003052
4.94000000,2.80596685,411.42858887
4.96000000,2.80596685,405.00003052
4.98000000,2.80596685,411.42858887
5.00000000,2.80596685,411.42858887
5.02000000,2.80596685,405.00003052
5.04000000,2.80596685,411.42858887
5.06000000,2.80596685,405.00003052
5.08000000,2.80596685,411.42858887
5.10000000,2.80596685,411.42858887
5.12000000,2.80596685,411.42858887
5.14000000,2.80596685,405.00003052
5.16000000,2.80596685,411.42858887
5.18000000,2.80596685,411.42858887
5.20000000,2.80596685,405.00003052
5.22000000,2.80596685,411.42858887
5.24000000,2.80596685,411.42858887
5.26000000,2.80596685,411.42858887
5.28000000,2.80596685,411.42858887
5.30000000,2.80596685,405.00003052
5.32000000,2.80596685,411.42858887
5.34000000,2.80596685,411.42858887
5.36000000,2.80596685,405.00003052
5.38000000,2.80596685,411.42858887
5.40000000,2.80596685,411.42858887
5.42000000,2.80596685,411.42858887
5.44000000,2.80596685,411.42858887
5.46000000,2.80596685,411.42858887
5.48000000,2.80596685,405.00003052
